listing_id,date,city,district,rooms,area_sqm,floor,total_floors,has_elevator,year_built,distance_center_km,postal_code,price_sqm,price_total
464383,2024-08-15,Gdansk,Wrzeszcz,3.0,61.3,1.0,5.0,1.0,2014.0,4.57,27-781,7837,480400
690487,2024-07-25,Warszawa,Bielany,1.0,33.6,6.0,9.0,1.0,2009.0,1.6,68-398,12096,406420
790175,2025-03-29,Poznan,Nowe Miasto,3.0,92.6,2.0,11.0,1.0,,5.67,77-382,4908,454437
764376,2024-04-13,Gdansk,Zaspa,,112.4,2.0,13.0,1.0,1963.0,3.97,81-124,6637,746017
210218,2025-01-31,Wroclaw,Krzyki,2.0,77.3,7.0,9.0,1.0,1963.0,2.21,11-339,8347,645261
601615,2024-01-08,Lodz,Baluty,5.0,141.1,13.0,7.0,1.0,2015.0,16.18,10-289,3500,493850
742687,2023-12-17,Lodz,Gorny,1.0,90.9,3.0,6.0,1.0,1986.0,7.7,69-325,3514,319464
533433,2025-02-11,Wroclaw,Fabryczna,3.0,89.4,10.0,17.0,,1965.0,4.53,55-741,6694,598470
556549,2023-10-06,Gdansk,Przymorze,4.0,65.5,2.0,9.0,1.0,,2.12,15-339,7785,509921
671638,2025-01-29,Warszawa,Srodmiescie,2.0,77.6,12.0,12.0,1.0,,1.41,44-912,15685,1217157
110448,2024-06-19,Krakow,Podgorze,,59.7,9.0,12.0,1.0,1993.0,1.6,25-220,10002,597132
761669,2025-06-27,Wroclaw,Psie Pole,4.0,110.2,10.0,9.0,1.0,1974.0,4.52,16-287,5809,640164
622567,2024-08-30,Warszawa,Bielany,2.0,62.4,0.0,11.0,1.0,,3.64,96-742,9193,573665
278236,2024-02-18,Wroclaw,Oltaszyn,2.0,75.2,13.0,15.0,1.0,2018.0,3.22,36-935,7841,589610
629320,2024-08-01,Poznan,Rataje,3.0,99.7,,8.0,1.0,2008.0,6.53,82-323,4463,444914
544827,2025-04-23,Lodz,Teofilow,5.0,88.9,6.0,10.0,1.0,,12.95,94-979,3500,311150
379812,2025-02-06,Gdansk,Oliwa,2.0,55.3,6.0,16.0,1.0,2003.0,1.96,85-690,9617,531848
697850,2025-07-26,Warszawa,Targowek,2.0,61.8,4.0,12.0,1.0,2012.0,9.11,25-950,5806,358785
98341,2024-12-16,Poznan,Winogrady,2.0,72.6,3.0,12.0,0.0,1989.0,3.72,25-272,6042,438680
406108,2024-09-11,Wroclaw,Psie Pole,4.0,88.2,6.0,4.0,0.0,2019.0,2.52,31-743,6406,565047
262692,2023-12-28,Gdansk,Srodmiescie,5.0,115.9,10.0,,1.0,1969.0,10.8,58-914,5301,614388
42201,2025-06-02,Wroclaw,Krzyki,3.0,79.5,12.0,14.0,1.0,,8.66,83-525,4999,397425
712214,2024-05-13,Wroclaw,Psie Pole,1.0,89.4,,9.0,1.0,2008.0,5.24,78-902,5685,508202
292765,2025-03-20,Wroclaw,Fabryczna,1.0,58.2,0.0,7.0,1.0,1960.0,10.87,59-292,3510,204308
306481,2025-06-19,Warszawa,Targowek,4.0,156.8,4.0,15.0,1.0,2001.0,13.18,46-268,3576,560766
106085,2024-09-22,Gdansk,Chelm,3.0,53.2,4.0,9.0,1.0,1999.0,4.09,89-660,7261,386262
122212,2024-09-10,Krakow,Krowodrza,1.0,71.1,12.0,10.0,1.0,1963.0,6.54,53-471,7773,552691
449177,2024-07-17,Warszawa,Ursynow,5.0,92.4,14.0,9.0,1.0,2001.0,3.84,65-884,10826,1000291
610518,2023-11-30,Wroclaw,Biskupin,4.0,,2.0,4.0,0.0,2009.0,2.61,66-876,7822,653897
662200,2024-11-13,Warszawa,Wola,5.0,82.1,14.0,13.0,1.0,2014.0,4.11,41-388,11491,943443
569054,2025-04-30,Krakow,Stare Miasto,5.0,76.7,1.0,16.0,1.0,1957.0,3.06,13-648,9653,740378
747301,2023-10-29,Wroclaw,Fabryczna,1.0,32.5,9.0,9.0,1.0,1999.0,0.38,56-396,9604,312125
18381,2024-12-27,Wroclaw,Fabryczna,5.0,47.4,5.0,15.0,1.0,1984.0,6.66,23-385,5416,256715
628633,2025-09-22,Warszawa,Mokotow,2.0,57.4,10.0,7.0,0.0,1964.0,3.87,27-462,9013,517375
637400,2024-03-04,Lodz,Retkinia,2.0,68.1,3.0,7.0,1.0,2009.0,9.01,87-241,3500,238350
613596,2024-07-24,Warszawa,Wola,4.0,70.2,14.0,15.0,1.0,1969.0,9.36,91-222,7091,497822
238567,2025-09-01,Warszawa,Ursus,3.0,56.2,6.0,16.0,1.0,2009.0,4.6,38-168,7833,440238
621019,2024-02-13,Poznan,Rataje,,61.8,0.0,10.0,0.0,1971.0,10.27,70-840,3500,216300
15358,2025-08-02,Gdansk,Chelm,2.0,68.1,5.0,8.0,1.0,1984.0,4.59,18-315,7101,483557
256407,2025-03-23,Krakow,Nowa Huta,5.0,130.6,1.0,,1.0,2016.0,2.9,70-114,6401,835974
83821,2025-03-30,Lodz,Baluty,1.0,66.5,9.0,4.0,0.0,2003.0,4.79,91-631,4099,272558
39863,2024-04-05,Gdansk,Orunia,5.0,94.5,0.0,16.0,1.0,1985.0,7.18,88-822,4706,444746
628064,2025-04-29,Poznan,Wilda,5.0,101.3,9.0,6.0,0.0,2009.0,3.6,97-929,5425,549545
473700,2025-01-10,Lodz,Baluty,5.0,91.7,7.0,13.0,1.0,1993.0,4.83,78-708,4168,382173
421181,2023-11-30,Krakow,Zwierzyniec,3.0,61.8,6.0,6.0,1.0,1994.0,15.56,66-914,3500,216300
767693,2024-12-21,Lodz,Karolew,4.0,62.4,13.0,4.0,0.0,1957.0,2.62,48-123,3568,222633
400246,2024-03-27,Warszawa,Praga,2.0,70.9,10.0,5.0,1.0,1968.0,8.0,86-851,6806,482524
110545,2025-04-07,Gdansk,Orunia,4.0,78.1,15.0,8.0,1.0,2014.0,2.2,98-235,8116,633832
371880,2024-11-14,Warszawa,Bemowo,5.0,98.4,13.0,14.0,1.0,1981.0,9.46,80-741,5520,543201
788499,2023-12-26,Wroclaw,Psie Pole,3.0,88.6,13.0,10.0,1.0,2001.0,3.68,14-132,6714,594858
591628,2025-05-01,Warszawa,Ursus,2.0,56.7,6.0,12.0,1.0,2000.0,3.33,69-900,8724,494667
286833,2023-11-03,Gdansk,Oliwa,5.0,115.2,12.0,13.0,1.0,1955.0,5.35,71-746,7491,862953
664865,2024-07-18,Gdansk,Osowa,5.0,69.6,6.0,12.0,1.0,2000.0,2.32,14-248,6747,469603
409706,2025-04-22,Warszawa,Targowek,2.0,67.2,13.0,5.0,1.0,2011.0,3.38,69-931,10453,702425
262607,2025-02-23,Poznan,Stare Miasto,1.0,59.1,3.0,17.0,1.0,1966.0,8.83,37-366,5128,303062
477019,2025-04-04,Poznan,Wilda,2.0,44.3,13.0,17.0,1.0,1979.0,5.54,52-185,4977,220479
271341,2025-06-26,Krakow,Stare Miasto,3.0,75.6,8.0,9.0,1.0,1974.0,2.87,61-574,10435,788915
448012,2024-08-09,Warszawa,Srodmiescie,,97.2,,11.0,1.0,2019.0,5.27,32-251,8918,866813
100513,2025-09-06,Krakow,Podgorze,5.0,93.5,5.0,12.0,1.0,1965.0,4.71,60-599,6505,608227
69424,2025-08-27,Gdansk,Osowa,5.0,80.6,13.0,17.0,1.0,1969.0,2.2,12-185,7651,616704
703915,2024-08-03,Krakow,Bronowice,4.0,100.7,3.0,6.0,0.0,2000.0,5.58,13-141,6878,692661
174561,2024-02-09,Lodz,Polesie,5.0,,5.0,7.0,1.0,1956.0,1.99,98-948,5814,622128
764972,2023-10-11,Warszawa,Mokotow,5.0,54.9,0.0,9.0,1.0,1995.0,5.28,39-184,9956,546603
97679,2024-11-06,Warszawa,Targowek,2.0,69.7,15.0,11.0,0.0,1976.0,8.05,19-614,5353,373097
697424,2024-09-21,Wroclaw,Stare Miasto,4.0,63.0,4.0,8.0,1.0,2006.0,11.0,63-634,4932,310709
111202,2024-04-15,Poznan,Rataje,3.0,82.6,8.0,,1.0,2004.0,1.31,17-948,7453,615652
164467,2025-04-21,Gdansk,Srodmiescie,2.0,73.3,7.0,4.0,0.0,2006.0,5.93,20-101,6495,476050
672787,2023-12-26,Lodz,Teofilow,5.0,79.5,4.0,14.0,1.0,2010.0,6.47,28-833,4002,318186
427806,2025-01-19,Wroclaw,Psie Pole,5.0,79.3,0.0,13.0,1.0,1982.0,20.56,35-598,3500,277550
37418,2025-07-17,Lodz,Karolew,2.0,35.5,3.0,17.0,1.0,2009.0,1.45,86-157,6061,215178
159678,2024-09-29,Wroclaw,Srodmiescie,1.0,52.6,9.0,5.0,0.0,2015.0,2.39,63-754,9235,485763
514023,2025-04-17,Gdansk,Orunia,1.0,83.8,6.0,9.0,0.0,1969.0,1.51,23-970,7068,592260
717054,2024-12-27,Poznan,Grunwald,3.0,62.5,5.0,4.0,0.0,1992.0,,74-202,7705,481589
481473,2024-11-08,Krakow,Zwierzyniec,,73.9,15.0,7.0,1.0,1996.0,,25-182,7905,584153
14421,2024-11-29,Krakow,Pradnik,2.0,63.1,5.0,16.0,1.0,,2.37,84-561,7980,503535
70305,2024-10-13,Gdansk,Oliwa,2.0,89.4,0.0,9.0,1.0,2014.0,2.2,11-771,9468,846464
302645,2024-08-21,Krakow,Pradnik,4.0,107.4,13.0,13.0,1.0,,7.15,28-876,5810,624046
28242,2024-09-18,Wroclaw,Stare Miasto,3.0,84.3,9.0,16.0,1.0,2001.0,6.44,20-655,7184,605586
466005,2024-11-14,Warszawa,Bielany,1.0,52.2,5.0,17.0,1.0,1971.0,3.75,20-826,9233,481968
798032,2023-11-03,Gdansk,Orunia,3.0,84.8,14.0,10.0,,1968.0,4.66,65-722,5987,507715
382960,2024-12-19,Krakow,Pradnik,1.0,68.0,14.0,4.0,0.0,,12.04,24-199,3500,238000
651188,2024-01-30,Poznan,Naramowice,5.0,93.3,2.0,14.0,1.0,1984.0,9.32,11-957,3817,356118
733469,2024-01-08,Lodz,Karolew,3.0,59.7,3.0,15.0,,1964.0,10.69,75-353,3500,208950
64602,2023-10-23,Wroclaw,Biskupin,4.0,95.7,,6.0,1.0,1989.0,2.98,29-677,8123,777338
774523,2024-05-05,Wroclaw,Stare Miasto,5.0,,15.0,7.0,,1956.0,4.01,84-847,8581,806630
97018,2023-12-09,Lodz,Retkinia,3.0,58.1,12.0,8.0,1.0,2014.0,3.94,60-753,5706,331490
84536,2025-05-14,Gdansk,Orunia,4.0,86.6,2.0,12.0,,1975.0,4.12,69-360,5407,468256
704746,2025-07-12,Poznan,Naramowice,5.0,66.3,3.0,14.0,1.0,1992.0,5.58,32-396,4760,315565
135869,2024-07-18,Wroclaw,Fabryczna,5.0,129.3,0.0,6.0,1.0,1959.0,21.2,30-411,3500,452550
299952,2025-08-05,Lodz,Karolew,1.0,42.4,10.0,16.0,0.0,1970.0,14.14,92-177,3500,148400
661628,2025-04-15,Warszawa,Bielany,5.0,74.5,7.0,9.0,1.0,1989.0,6.82,22-942,8331,620662
479677,2023-12-23,Warszawa,Wola,1.0,66.5,14.0,9.0,1.0,,0.5,19-802,15966,1061722
571120,2024-12-16,Poznan,Rataje,1.0,81.1,12.0,17.0,1.0,2003.0,7.87,69-416,3735,302939
288935,2024-02-16,Lodz,Widzew,4.0,68.8,15.0,8.0,1.0,1965.0,4.13,37-593,4542,312520
408434,2025-04-18,Lodz,Baluty,3.0,78.5,15.0,12.0,1.0,1987.0,5.59,88-786,4033,316620
682610,2024-02-25,Wroclaw,Fabryczna,1.0,68.2,7.0,14.0,1.0,2014.0,1.36,70-881,7971,543640
351490,2024-05-12,Lodz,Gorny,2.0,55.5,5.0,9.0,1.0,1992.0,1.27,26-953,5952,330344
677333,2025-08-22,Gdansk,Przymorze,2.0,35.4,7.0,16.0,1.0,2002.0,2.47,90-189,8819,312191
185663,2023-12-16,Poznan,Stare Miasto,5.0,126.3,11.0,4.0,0.0,1966.0,15.06,39-437,3500,442050
202668,2024-01-21,Lodz,Polesie,4.0,99.8,10.0,7.0,1.0,2000.0,7.15,50-317,3922,391387
667634,2023-12-03,Lodz,Polesie,2.0,90.7,1.0,7.0,1.0,2011.0,3.3,63-359,5401,489903
527054,2025-02-28,Gdansk,Przymorze,3.0,112.5,2.0,17.0,1.0,,1.8,81-845,9168,1031390
783671,2025-07-02,Gdansk,Chelm,5.0,,7.0,11.0,1.0,2005.0,5.46,17-826,6016,607013
376111,2024-01-01,Warszawa,Mokotow,2.0,82.4,10.0,13.0,1.0,2017.0,11.57,56-620,6444,530956
192429,2024-03-14,Krakow,Podgorze,3.0,87.7,11.0,12.0,1.0,1970.0,9.65,13-428,4909,430505
325507,2023-11-13,Gdansk,Chelm,5.0,66.8,15.0,15.0,1.0,1979.0,9.2,26-957,4698,313843
58961,2024-12-20,Lodz,Retkinia,5.0,96.3,2.0,17.0,1.0,2007.0,6.39,48-152,3917,377216
706796,2023-10-06,Warszawa,Bielany,5.0,103.0,7.0,13.0,1.0,1965.0,2.27,75-804,9850,1014585
453129,2025-01-10,Wroclaw,Biskupin,1.0,76.3,9.0,8.0,1.0,1969.0,1.79,34-709,7824,596937
37102,2025-02-10,Warszawa,Ursus,5.0,87.8,15.0,,1.0,2009.0,3.3,70-667,9741,855273
196579,2024-01-06,Wroclaw,Oltaszyn,4.0,104.6,3.0,9.0,1.0,1977.0,1.84,87-670,7056,738048
156743,2025-01-28,Warszawa,Praga,3.0,79.3,1.0,7.0,1.0,1988.0,5.3,71-218,7702,610798
615782,2024-07-09,Wroclaw,Oporow,3.0,67.2,3.0,,1.0,1977.0,3.68,36-219,6008,403758
284828,2024-03-06,Krakow,Podgorze,1.0,69.0,3.0,13.0,1.0,2011.0,1.16,74-379,10221,705226
717636,2025-09-14,Warszawa,Wola,2.0,78.2,10.0,16.0,1.0,,0.84,83-242,13797,1078905
746280,2025-08-08,Krakow,Czyzyny,1.0,83.2,12.0,6.0,1.0,,3.82,12-213,7548,627970
262974,2023-10-08,Lodz,Baluty,4.0,110.5,13.0,7.0,0.0,,9.31,96-543,3500,386750
692941,2024-02-10,Krakow,Krowodrza,4.0,95.0,6.0,14.0,1.0,1997.0,6.9,17-222,6967,661861
635527,2024-09-09,Gdansk,Srodmiescie,2.0,102.9,,,1.0,1979.0,4.64,59-423,8527,877444
47928,2025-05-24,Warszawa,Mokotow,1.0,51.3,8.0,9.0,1.0,,1.94,57-347,13573,696271
315330,2025-04-01,Warszawa,Bemowo,1.0,67.9,12.0,7.0,1.0,2011.0,5.88,55-612,7794,529201
392035,2024-07-25,Wroclaw,Fabryczna,5.0,108.5,7.0,9.0,1.0,1994.0,11.49,94-303,3522,382101
788360,2024-08-19,Krakow,Bronowice,4.0,103.8,8.0,6.0,1.0,1970.0,,18-592,8451,877244
204803,2023-11-25,Poznan,Naramowice,1.0,,15.0,15.0,1.0,1976.0,6.34,58-897,5079,333668
675776,2025-06-11,Wroclaw,Krzyki,1.0,82.0,15.0,5.0,1.0,2003.0,4.74,28-458,7406,607291
76449,2025-03-30,Warszawa,Srodmiescie,5.0,92.1,10.0,9.0,1.0,1996.0,1.48,56-891,16013,1474786
582885,2025-01-15,Poznan,Naramowice,4.0,111.2,9.0,15.0,1.0,2019.0,2.38,60-398,7787,865925
678338,2025-01-02,Lodz,Polesie,5.0,50.7,4.0,13.0,0.0,1990.0,1.81,59-527,5234,265384
752777,2023-10-16,Lodz,Retkinia,1.0,89.9,1.0,6.0,1.0,2017.0,5.76,70-711,3948,354896
13546,2024-09-09,Gdansk,Chelm,4.0,104.8,7.0,4.0,0.0,1983.0,10.79,11-227,3500,366800
199300,2025-02-06,Warszawa,Praga,4.0,78.0,1.0,13.0,1.0,1985.0,7.87,37-333,6018,469403
245168,2024-11-23,Warszawa,Ursus,4.0,84.6,12.0,13.0,1.0,1993.0,9.61,63-646,5466,462447
60639,2024-05-17,Krakow,Zwierzyniec,2.0,28.0,9.0,9.0,1.0,1966.0,9.2,11-540,5263,147364
375620,2024-02-19,Gdansk,Srodmiescie,5.0,73.9,8.0,8.0,1.0,1958.0,1.76,36-805,9292,686705
228376,2025-03-03,Poznan,Winogrady,3.0,79.7,3.0,13.0,0.0,1994.0,1.73,21-977,6701,534039
746731,2025-10-03,Gdansk,Orunia,5.0,89.5,8.0,16.0,1.0,1980.0,2.95,62-595,5765,515935
310617,2024-04-06,Poznan,Grunwald,1.0,67.5,11.0,5.0,1.0,2003.0,9.38,98-251,4083,275635
675326,2025-04-23,Warszawa,Ursus,3.0,,15.0,8.0,1.0,2022.0,3.86,51-709,9198,546368
204015,2023-10-09,Wroclaw,Psie Pole,2.0,89.9,,12.0,1.0,1956.0,8.67,84-920,3827,344052
81957,2024-04-09,Krakow,Czyzyny,2.0,80.4,1.0,5.0,1.0,1983.0,4.01,46-753,7003,563021
514050,2024-08-26,Warszawa,Ursus,1.0,71.8,3.0,11.0,1.0,1989.0,0.2,22-984,12416,891447
51030,2024-02-25,Wroclaw,Oporow,4.0,112.2,1.0,8.0,1.0,1980.0,3.76,43-771,6442,722763
613040,2024-11-13,Krakow,Bronowice,2.0,68.4,11.0,8.0,0.0,1976.0,8.79,29-141,5057,345929
421750,2025-05-05,Lodz,Teofilow,2.0,51.2,1.0,13.0,,1968.0,3.36,67-613,4592,235133
763704,2025-03-09,Warszawa,Praga,2.0,52.2,3.0,4.0,0.0,1961.0,7.99,52-328,5492,286701
378835,2024-09-17,Gdansk,Oliwa,5.0,,7.0,11.0,1.0,2006.0,0.97,68-363,10679,1207812
243733,2025-03-23,Lodz,Srodmiescie,4.0,114.1,13.0,8.0,1.0,1998.0,10.08,22-927,4092,466844
391915,2024-07-31,Gdansk,Zaspa,2.0,82.4,7.0,11.0,1.0,1974.0,5.44,40-173,6359,523990
88490,2024-01-28,Wroclaw,Oltaszyn,3.0,78.2,2.0,15.0,1.0,2016.0,11.3,51-760,3662,286350
584362,2024-01-31,Poznan,Nowe Miasto,1.0,71.5,7.0,15.0,1.0,2021.0,5.29,66-984,5883,420628
639024,2023-11-18,Gdansk,Zaspa,1.0,60.2,13.0,16.0,1.0,1980.0,,30-519,7112,428139
621299,2023-12-04,Warszawa,Srodmiescie,4.0,81.3,11.0,5.0,1.0,1968.0,,71-130,11371,924471
750500,2024-07-29,Warszawa,Praga,3.0,50.9,12.0,13.0,1.0,,2.06,69-448,10148,516531
207877,2024-04-25,Gdansk,Przymorze,4.0,140.4,1.0,13.0,1.0,1979.0,0.97,71-888,9685,1359717
788217,2024-11-19,Warszawa,Bemowo,1.0,78.7,3.0,10.0,1.0,,7.97,19-576,6027,474358
458426,2025-07-01,Wroclaw,Krzyki,1.0,80.2,12.0,17.0,1.0,2020.0,2.25,37-972,8944,717287
489683,2025-01-15,Gdansk,Chelm,1.0,89.7,7.0,14.0,1.0,2018.0,3.49,14-363,6093,546515
531101,2025-04-02,Lodz,Baluty,3.0,92.4,8.0,16.0,1.0,1957.0,4.07,76-390,4320,399158
223406,2024-07-10,Krakow,Krowodrza,,130.1,4.0,6.0,1.0,1971.0,2.88,55-435,8773,1141413
409353,2024-04-13,Gdansk,Zaspa,3.0,79.5,5.0,14.0,1.0,,6.1,39-142,5981,475495
595581,2025-04-23,Wroclaw,Biskupin,4.0,128.6,4.0,5.0,1.0,1982.0,16.42,90-296,3500,450100
27672,2025-05-04,Krakow,Bronowice,5.0,109.6,12.0,4.0,0.0,1958.0,11.93,13-183,3500,383600
606154,2024-02-18,Poznan,Grunwald,1.0,62.0,14.0,17.0,0.0,1971.0,5.29,87-948,5016,310991
308834,2024-06-11,Poznan,Nowe Miasto,3.0,85.5,11.0,16.0,1.0,1986.0,5.05,78-142,5435,464719
647546,2024-02-26,Lodz,Polesie,5.0,105.0,,5.0,1.0,1979.0,3.64,48-518,4830,507182
214885,2025-03-30,Warszawa,Srodmiescie,4.0,101.4,13.0,,1.0,1993.0,3.32,40-755,13674,1386504
636487,2025-01-22,Warszawa,Zoliborz,3.0,104.5,2.0,6.0,1.0,1972.0,6.85,48-955,7311,764051
524996,2024-11-17,Lodz,Retkinia,5.0,83.1,12.0,14.0,1.0,1987.0,8.0,20-484,3500,290850
438427,2024-04-01,Gdansk,Przymorze,2.0,75.1,6.0,4.0,0.0,2020.0,2.33,27-584,8179,614225
602999,2025-01-19,Warszawa,Ursus,3.0,96.7,6.0,15.0,1.0,2022.0,0.93,40-689,10710,1035689
29189,2024-04-12,Krakow,Czyzyny,1.0,74.6,15.0,12.0,1.0,1957.0,0.28,97-890,11340,845942
621719,2025-07-16,Wroclaw,Stare Miasto,,71.6,14.0,,0.0,1968.0,2.17,61-141,8133,582309
71208,2024-05-11,Wroclaw,Krzyki,4.0,107.1,1.0,8.0,1.0,1959.0,0.69,97-548,8618,923029
386041,2024-06-23,Gdansk,Orunia,1.0,75.5,8.0,17.0,1.0,1962.0,13.01,26-158,3500,264250
447653,2025-08-31,Warszawa,Ursus,3.0,67.9,7.0,13.0,1.0,1965.0,9.31,21-796,4959,336705
405265,2023-12-20,Lodz,Srodmiescie,3.0,54.6,10.0,12.0,1.0,1978.0,3.23,30-437,6125,334416
168130,2025-05-23,Lodz,Retkinia,,78.9,0.0,17.0,1.0,2006.0,1.81,95-124,5565,439099
442872,2024-09-26,Warszawa,Ursynow,4.0,79.1,,4.0,0.0,1967.0,2.42,60-979,10254,811109
663741,2024-01-06,Poznan,Jezyce,5.0,78.9,7.0,,0.0,2017.0,9.08,29-735,3858,304374
539288,2025-04-23,Lodz,Gorny,,107.1,10.0,13.0,1.0,2003.0,3.93,25-243,4334,464164
519456,2025-01-10,Gdansk,Przymorze,1.0,43.4,9.0,16.0,1.0,1992.0,11.55,41-283,4061,176233
444081,2025-03-24,Gdansk,Przymorze,4.0,87.8,,12.0,1.0,2013.0,4.51,70-660,7544,662345
233504,2024-06-21,Wroclaw,Krzyki,1.0,67.9,6.0,6.0,1.0,1988.0,1.57,68-750,9828,667290
142101,2024-07-09,Wroclaw,Psie Pole,,78.9,2.0,4.0,0.0,2012.0,7.78,29-629,3826,301853
137111,2023-12-09,Krakow,Nowa Huta,2.0,49.5,1.0,4.0,0.0,2002.0,4.89,12-759,5655,279910
784346,2025-06-10,Lodz,Polesie,3.0,86.5,13.0,12.0,1.0,1996.0,2.27,30-734,5749,497250
670356,2025-08-15,Wroclaw,Biskupin,1.0,75.9,14.0,7.0,1.0,1987.0,5.27,15-831,6273,476119
567986,2025-03-23,Wroclaw,Oporow,3.0,53.4,12.0,14.0,1.0,1975.0,9.86,45-397,3811,203530
560306,2024-09-03,Wroclaw,Krzyki,1.0,53.2,15.0,10.0,1.0,1963.0,13.91,25-660,3500,186200
382905,2024-02-07,Poznan,Stare Miasto,1.0,71.8,7.0,5.0,1.0,1964.0,11.17,28-802,4034,289633
785502,2023-11-09,Krakow,Krowodrza,2.0,72.1,12.0,11.0,1.0,2019.0,4.84,74-624,9113,657049
249903,2024-05-25,Warszawa,Ursynow,3.0,99.5,13.0,4.0,0.0,1971.0,4.43,25-120,7295,725862
548482,2024-04-20,Poznan,Rataje,3.0,67.2,12.0,4.0,0.0,1991.0,8.65,93-741,3650,245299
268187,2024-08-27,Warszawa,Targowek,3.0,135.9,,9.0,1.0,,1.87,79-126,11239,1527362
707685,2025-01-02,Warszawa,Targowek,5.0,74.9,14.0,15.0,1.0,1994.0,2.32,77-580,9846,737449
563346,2024-07-18,Warszawa,Praga,5.0,80.4,12.0,6.0,1.0,1978.0,5.2,43-140,7991,642512
679841,2024-04-23,Lodz,Widzew,2.0,59.7,12.0,10.0,1.0,2022.0,2.6,36-871,5563,332134
443643,2024-09-14,Wroclaw,Krzyki,4.0,54.0,4.0,12.0,1.0,2023.0,9.55,93-620,5341,288439
46759,2025-09-29,Wroclaw,Krzyki,2.0,82.6,,8.0,1.0,2019.0,8.0,87-506,5782,477602
301410,2025-10-03,Wroclaw,Fabryczna,5.0,89.4,14.0,4.0,0.0,1985.0,2.45,72-991,5550,496173
299463,2025-05-07,Krakow,Zwierzyniec,,67.1,14.0,10.0,1.0,1979.0,4.05,72-678,8959,601141
430706,2023-12-12,Krakow,Nowa Huta,5.0,123.8,10.0,14.0,0.0,1979.0,1.61,76-626,6786,840049
534544,2023-12-15,Poznan,Stare Miasto,4.0,60.2,5.0,15.0,1.0,1959.0,4.14,63-680,7182,432348
113079,2024-06-14,Warszawa,Zoliborz,2.0,50.3,,8.0,1.0,,5.28,36-543,10113,508670
254477,2025-05-05,Warszawa,Ursynow,3.0,66.6,,6.0,1.0,1994.0,3.58,60-547,10004,666297
166141,2023-12-08,Gdansk,Zaspa,5.0,111.2,10.0,13.0,1.0,1965.0,13.71,29-432,3500,389200
674108,2025-03-25,Krakow,Zwierzyniec,4.0,54.4,11.0,11.0,1.0,1970.0,0.4,61-509,11729,638056
403089,2023-11-08,Krakow,Bronowice,2.0,77.5,14.0,8.0,1.0,2002.0,4.45,13-224,8773,679896
361251,2024-05-21,Warszawa,Bielany,2.0,18.0,7.0,10.0,1.0,1974.0,4.1,32-489,9457,170227
205938,2024-04-25,Wroclaw,Srodmiescie,3.0,55.6,12.0,6.0,1.0,1977.0,0.69,69-372,11848,658728
74640,2025-08-02,Krakow,Nowa Huta,5.0,106.9,14.0,15.0,1.0,1997.0,6.8,80-793,4926,526549
435040,2024-08-01,Warszawa,Targowek,,95.9,14.0,6.0,1.0,1987.0,3.8,21-655,8513,816391
517515,2024-09-05,Lodz,Polesie,5.0,108.0,6.0,15.0,1.0,1979.0,9.99,58-549,3500,378000
555504,2025-03-15,Gdansk,Chelm,5.0,110.5,2.0,16.0,1.0,2013.0,9.95,68-709,4302,475355
393383,2025-10-02,Krakow,Stare Miasto,4.0,104.0,15.0,12.0,1.0,2016.0,13.05,97-988,4333,450631
211994,2025-09-11,Warszawa,Targowek,5.0,86.1,7.0,12.0,1.0,1967.0,3.37,82-721,8813,758826
116741,2025-06-28,Poznan,Jezyce,1.0,62.8,1.0,5.0,1.0,1956.0,7.48,90-793,4149,260552
361568,2025-05-25,Warszawa,Ursynow,4.0,92.6,8.0,7.0,1.0,1995.0,3.68,87-622,11413,1056807
531223,2024-02-05,Warszawa,Srodmiescie,2.0,81.3,0.0,12.0,1.0,2014.0,12.9,63-606,5778,469785
583677,2025-09-05,Wroclaw,Oporow,1.0,55.3,3.0,11.0,1.0,2014.0,17.76,12-967,3500,193550
182414,2025-07-10,Gdansk,Srodmiescie,2.0,81.1,14.0,4.0,0.0,,10.89,22-249,3604,292273
9902,2024-03-20,Warszawa,Ursus,4.0,112.9,10.0,13.0,1.0,,10.56,95-615,4483,506112
218068,2024-06-25,Warszawa,Mokotow,3.0,105.4,6.0,8.0,1.0,1970.0,5.42,29-881,9845,1037687
478603,2023-12-09,Wroclaw,Fabryczna,1.0,81.9,8.0,11.0,1.0,2007.0,1.32,62-261,8420,689591
368373,2024-07-11,Gdansk,Orunia,4.0,75.3,14.0,17.0,1.0,1964.0,25.67,55-921,3500,263550
22470,2025-03-30,Krakow,Podgorze,4.0,103.5,10.0,4.0,0.0,1963.0,1.82,62-217,8345,863752
740925,2024-06-09,Krakow,Bronowice,4.0,75.4,12.0,15.0,1.0,1972.0,0.36,11-981,9842,742059
5895,2024-11-02,Warszawa,Wola,2.0,67.1,4.0,16.0,,2018.0,5.77,78-430,9588,643357
621125,2024-07-12,Krakow,Pradnik,5.0,80.1,12.0,7.0,1.0,1999.0,2.05,70-801,8989,720014
463929,2023-11-05,Poznan,Jezyce,4.0,90.7,1.0,10.0,1.0,1968.0,5.54,82-257,4892,443666
16386,2023-12-28,Lodz,Srodmiescie,1.0,62.6,11.0,16.0,1.0,,1.2,64-991,7554,472894
173929,2025-02-19,Krakow,Krowodrza,3.0,103.1,7.0,15.0,1.0,2014.0,4.65,73-243,9411,970305
